time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
1970/01/01/08:27:32.498000,82571,1652,487000000,,0.603978629268,-0.18969283336,-0.00157875944813,0.0019703116883,0.99999669597,0.00164933137978,7.50083127471e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.507000,82572,1652,507000000,,0.604067497873,-0.189684846674,-0.000752225684962,0.0019055597319,0.999996775634,0.00166240246408,0.000232338178531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.535000,82573,1652,527000000,,0.604334104209,-0.189619159651,8.51209099746e-05,0.00191861265492,0.99999644704,0.00175308261599,0.000592903268438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.563000,82574,1652,547000000,,0.604559593539,-0.189565188112,0.000818338134231,0.00183380389001,0.9999962234,0.00182113392811,0.000934783610111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.597000,82575,1652,567000000,,0.604283035932,-0.189612262373,0.00169458922451,0.0018145707707,0.999996685102,0.00170461091585,0.000656824679806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.597000,82576,1652,587000000,,0.603926897118,-0.189658578127,0.00241655640892,0.00183224042284,0.999996881735,0.00164629360124,0.000411256449607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.623000,82577,1652,607000000,,0.603721640992,-0.189732043883,0.0029281621754,0.00173105863296,0.999997337699,0.00151527459758,0.000178811748171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.627000,82578,1652,627000000,,0.603966451892,-0.189625892663,0.00329235310779,0.00155013909752,0.999996858524,0.00181872896962,0.00075646335609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.654000,82579,1652,647000000,,0.603461873987,-0.189753837514,0.00437160790445,0.00180278538663,0.999997220307,0.001519608287,-1.16054911262e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.682000,82580,1652,667000000,,0.603519220556,-0.189753932632,0.00505850253993,0.00176216573874,0.999997312277,0.00148495066664,0.000255211720925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.715000,82581,1652,687000000,,0.603990467814,-0.189628265534,0.00542842051697,0.00129370609972,0.999997207217,0.0017318217857,0.000955340522721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.715000,82582,1652,707000000,,0.60366242761,-0.189683920117,0.0063846627846,0.00175990705372,0.99999710858,0.00157977869746,0.000435727909199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.744000,82583,1652,727000000,,0.603509334271,-0.189680511162,0.00702647939372,0.00157143511784,0.999997328261,0.00159993389476,0.000560601445235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.753000,82584,1652,747000000,,0.603327804352,-0.189786934691,0.00754644375984,0.00131367369595,0.99999813442,0.00138416097815,0.000299194203433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.778000,82585,1652,767000000,,0.603330652727,-0.189721052667,0.00804393639057,0.00155385714482,0.999997469163,0.00155754880892,0.000470359507641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.802000,82586,1652,787000000,,0.603190163034,-0.189743617479,0.00868662196946,0.00145728775707,0.99999776825,0.00149760154172,0.000311444438131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.836000,82587,1652,807000000,,0.603259478336,-0.189759605575,0.00918590696715,0.00130189231633,0.999997916772,0.0014746461151,0.000544927901214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.836000,82588,1652,827000000,,0.603161424384,-0.189764248711,0.00978979509245,0.00137659768723,0.999997930223,0.00144143290953,0.000408410203798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.856000,82589,1652,847000000,,0.603122412478,-0.189736901444,0.0103365953411,0.00138488783924,0.999997810545,0.00148679429851,0.000500433328238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.867000,82590,1652,867000000,,0.603061561711,-0.189763781821,0.0108117668922,0.00121330169857,0.999998135997,0.00142401159301,0.000477589442286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.903000,82591,1652,887000000,,0.602960497392,-0.189774704297,0.011311146245,0.00126305347313,0.999998103478,0.00141519200839,0.000441551403163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.926000,82592,1652,907000000,,0.602868845453,-0.189789684459,0.0117258716989,0.00128879231286,0.999998173911,0.00136896201923,0.000342246617223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.941000,82593,1652,927000000,,0.602829088404,-0.189781428333,0.0121944173758,0.00112356161434,0.999998270734,0.00140967883508,0.000457103583116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.966000,82594,1652,947000000,,0.602692805484,-0.189812397897,0.012731273841,0.00119863487067,0.999998321877,0.0013474332075,0.000322399545892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.992000,82595,1652,967000000,,0.602695574744,-0.189795844447,0.0131648389261,0.00113584642624,0.999998341803,0.00136178469536,0.000414470360026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.992000,82596,1652,987000000,,0.602700639861,-0.189792983422,0.0136019026932,0.00108099515117,0.99999838675,0.00135543110734,0.000469843881954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.020000,82597,1653,7000000,,0.602668708296,-0.189785854459,0.0140120528759,0.00109063192566,0.999998352952,0.00136404390268,0.000493962724657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.027000,82598,1653,27000000,,0.602565786424,-0.189801043675,0.0144074854895,0.00104680215979,0.999998473925,0.00133042877966,0.000431639644338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.050000,82599,1653,47000000,,0.602417611105,-0.189822925254,0.0148267682647,0.00100944829611,0.999998591332,0.0012972501065,0.000339840019123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.077000,82600,1653,67000000,,0.602333454657,-0.189832650884,0.0151973778075,0.00100863341056,0.999998626129,0.00127985117338,0.000303939528331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.107000,82601,1653,87000000,,0.602306113332,-0.189830619247,0.0155811284176,0.000953384384403,0.999998673801,0.0012790390987,0.000327893275173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:33.138000,82602,1653,107000000,,0.602315379221,-0.189827561663,0.0159575562205,0.000953992846941,0.999998656303,0.0012760241893,0.000386071851486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
